gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
t0000,1,1,CHR_THIS,These settings are for checking mob placement during day/evening/night. Remove these once they are no longer needed.,These settings are for checking mob placement<br/>during day/evening/night. Remove these once they<br/>are no longer needed.,CHR_THIS,昼・夕・夜のモブ配置確認用です。 ※不要になりましたら削除をお願いいたします。,昼・夕・夜のモブ配置確認用です。<br/>※不要になりましたら削除をお願いいたします。,,
t0000,69,1521,Van,"Don't imagine they'll have a problem with us borrowin' some, long as we offer them a bowl.","Don't imagine they'll have a problem with us<br/>borrowin' some, long as we offer them a bowl.",ヴァン,家にあるモンは使っていいって事だったし、 干しエビを拝借しても問題ねえはずだ。,家にあるモンは使っていいって事だったし、<br/>干しエビを拝借しても問題ねえはずだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,69,1522,Giovanna,"Shrimp? I see, I see... Let's try that, then!","Shrimp? I see, I see... Let's try that, then!",ジョバンナ,あら、そうだったのね！ それなら干しエビで試してみましょうか。,あら、そうだったのね！<br/>それなら干しエビで試してみましょうか。,,
t0000,69,1523,Agnes,I'll go and find the shrimp for her.,I'll go and find the shrimp for her.,アニエス,はい、それでは干しエビを探してみますね。,はい、それでは干しエビを探してみますね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,69,1524,Ferry,I'll keep an eye on the pot for when it starts boiling!,I'll keep an eye on the pot for when it starts boiling!,フェリ,わたしは鍋の沸騰具合を見張ってますっ！,わたしは鍋の沸騰具合を見張ってますっ！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,69,1525,　,Van and company made themselves busy helping Giovanna with the noodles...,Van and company made themselves busy helping<br/>Giovanna with the noodles...,　,こうしてヴァン達は ジョバンナの蕎麦切り作りを手伝い……,<C1>こうしてヴァン達は<br/>ジョバンナの蕎麦切り作りを手伝い……,,
t0000,69,1526,　,"Under their watchful eyes, the dish was finally assembled.","Under their watchful eyes, the dish was<br/>finally assembled.",　,数分後、ついに蕎麦切りが完成するのだった。,<C1>数分後、ついに蕎麦切りが完成するのだった。,,
t0000,70,1527,Village Chief Wen,"Ahh, now, this is superb! The smell alone makes my mouth water.","Ahh, now, this is superb! The smell alone makes my<br/>mouth water.",ウェン村長,はは……凄いですね！ 美味しそうな蕎麦の香りがします。,はは……凄いですね！<br/>美味しそうな蕎麦の香りがします。,,
t0000,70,1528,Lady Anna,"So these are proper soba noodles... I've never had them before, but they look scrumptious!","So these are proper soba noodles... I've never had<br/>them before, but they look scrumptious!",アンナ夫人,これが蕎麦切り…… 初めて見たけど美味しそうね。,これが蕎麦切り……<br/>初めて見たけど美味しそうね。,,
t0000,70,1529,Giovanna,"Heehee, I'm flattered. I couldn't have done it without all your help.","Heehee, I'm flattered. I couldn't have done it without<br/>all your help.",ジョバンナ,ふふっ、ありがとう。 皆さんのおかげで今回の物は自信があるわ。,ふふっ、ありがとう。<br/>皆さんのおかげで今回の物は自信があるわ。,,
t0000,70,1530,Giovanna,"Now, let's see how it tastes, shall we?","Now, let's see how it tastes, shall we?",ジョバンナ,それじゃあ食べてみるとしましょうか！,それじゃあ食べてみるとしましょうか！,,
t0000,70,1531,Van,"Hell yeah, man. I'm starvin'.","Hell yeah, man. I'm starvin'.",ヴァン,ああ、それじゃあ早速。,ああ、それじゃあ早速。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,70,1532,Agnes,Thank you for treating us!,Thank you for treating us!,アニエス,頂きます……！,頂きます……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,70,1533,Ferry,Thanks!,Thanks!,フェリ,いただきますっ！,いただきますっ！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,70,1534,　,Van and company dug right in...,Van and company dug right in...,　,ヴァン達はジョバンナが作った蕎麦切りを食べた。,<C1>ヴァン達はジョバンナが作った蕎麦切りを食べた。,,
t0000,70,1535,Agnes,"Oh, wow...!","Oh, wow...!",アニエス,こ、これは──,こ、これは──,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,70,1536,Ferry,"It tastes really funny...but in a good way! It's delicious! Can I have seconds, please?!","It tastes really funny...but in a good way! It's delicious!<br/>Can I have seconds, please?!",フェリ,不思議な味ですけど、美味しいですっ！ これなら沢山食べられそうです！,不思議な味ですけど、美味しいですっ！<br/>これなら沢山食べられそうです！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,70,1537,Van,"Oh, yeah. The hint of shrimp with that earthy note from the buckwheat...","Oh, yeah. The hint of shrimp with that earthy note<br/>from the buckwheat...",ヴァン,ああ、爽やかな喉越しと 鼻を抜ける蕎麦の香り……,ああ、爽やかな喉越しと<br/>鼻を抜ける蕎麦の香り……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,70,1538,Van,"That right there is a winner. Five stars, I'd wolf 'em down again.","That right there is a winner. Five stars, I'd wolf 'em<br/>down again.",ヴァン,ダシの味もちゃんと利いてやがる。 文句なしに、こいつは立派な蕎麦切りだ。,ダシの味もちゃんと利いてやがる。<br/>文句なしに、こいつは立派な蕎麦切りだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,70,1539,Agnes,I can really taste the natural flavors in this dish—this is almost like a sample of the entire region.,I can really taste the natural flavors in this dish—this<br/>is almost like a sample of the entire region.,アニエス,素材の味を楽しめるお料理ですね。,素材の味を楽しめるお料理ですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,70,1540,Agnes,You mentioned this was a Far Eastern recipe? This stands out even among them... It's unlike anything I've eaten before!,You mentioned this was a Far Eastern recipe?<br/>This stands out even among them... It's unlike<br/>anything I've eaten before!,アニエス,極東のレシピという事でしたけど、 確かに東方料理とは違った趣きがあるような……,極東のレシピという事でしたけど、<br/>確かに東方料理とは違った趣きがあるような……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,70,1541,Giovanna,I really wasn't expecting the flavor profile to be so complex! It turned out simply wonderful.,I really wasn't expecting the flavor profile to be<br/>so complex! It turned out simply wonderful.,ジョバンナ,ええ、蕎麦切りってこんなに味わい深い お料理だったのね！,ええ、蕎麦切りってこんなに味わい深い<br/>お料理だったのね！,,
t0000,70,1542,Village Chief Wen,"This does bring me back... The taste is always so comforting to me, no matter how long I go between bowls.","This does bring me back... The taste is always so<br/>comforting to me, no matter how long I go<br/>between bowls.",ウェン村長,蕎麦切りを食べるのは久しぶりですが やはりサッパリしていて美味しいですね。,蕎麦切りを食べるのは久しぶりですが<br/>やはりサッパリしていて美味しいですね。,,
t0000,70,1543,Lady Anna,Mmm... I dare say you've mastered this recipe.,Mmm... I dare say you've mastered this recipe.,アンナ夫人,ふふっ、これはついに 蕎麦切りのレシピが完成したんじゃない？,ふふっ、これはついに<br/>蕎麦切りのレシピが完成したんじゃない？,,
t0000,70,1544,Van,"Make sure you try some of the horseradish, too, hey?","Make sure you try some of the horseradish, too, hey?",ヴァン,おっと、ホースラディッシュを 付けて食べるのもオススメだぜ？,おっと、ホースラディッシュを<br/>付けて食べるのもオススメだぜ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,70,1545,Van,"It's freshly shredded, so it'll really light up your taste buds.","It's freshly shredded, so it'll really light up your<br/>taste buds.",ヴァン,摩りおろしたばっかだから、 味が引き締まって美味くなると思うぞ。,摩りおろしたばっかだから、<br/>味が引き締まって美味くなると思うぞ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,70,1546,Agnes,"Oh, good point. I might as well give it a try.","Oh, good point. I might as well give it a try.",アニエス,そうですね、折角ですし私も挑戦してみます。,そうですね、折角ですし私も挑戦してみます。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,70,1547,Agnes,I wonder how it might complement the noodles...,I wonder how it might complement the noodles...,アニエス,蕎麦と合わせると どういう味になるんでしょうか……？,蕎麦と合わせると<br/>どういう味になるんでしょうか……？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,70,1548,Ferry,"You told us just a little bit, right?","You told us just a little bit, right?",フェリ,えと、まずは少量で試したほうが良いんでしたっけ。,えと、まずは少量で試したほうが良いんでしたっけ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,70,1549,Ferry,"I don't see the harm in adding a little more. I can take the spiciest of Central Eastern recipes, so this'll be cake!","I don't see the harm in adding a little more. I can take<br/>the spiciest of Central Eastern recipes, so this'll<br/>be cake!",フェリ,どんな味か分かりませんけど、 中東の香辛料なら平気ですし、どんとこいですっ！,どんな味か分かりませんけど、<br/>中東の香辛料なら平気ですし、どんとこいですっ！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,70,1550,　,Agnès and Feri decided to try the horseradish with their noodles...,Agnès and Feri decided to try the horseradish with<br/>their noodles...,　,アニエスとフェリは ホースラディッシュを付けて蕎麦を食べた。,<C1>アニエスとフェリは<br/>ホースラディッシュを付けて蕎麦を食べた。,,
t0000,70,1551,Ferry,Mmph?!,Mmph?!,フェリ,～～～～！？,～～～～！？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,70,1552,Ferry,What IS that?! It's not just spicy—I can't even taste the noodles anymore!,What IS that?! It's not just spicy—I can't even taste<br/>the noodles anymore!,フェリ,うう～っ、なんですかこれっ！？ すごく辛くて……蕎麦の味が全然しませんっ！,うう～っ、なんですかこれっ！？<br/>すごく辛くて……蕎麦の味が全然しませんっ！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,70,1553,Ferry,I really don't like that. I prefer the noodles by themselves.,I really don't like that. I prefer the noodles<br/>by themselves.,フェリ,これなら、付けて食べない方が 美味しいような気がします……,これなら、付けて食べない方が<br/>美味しいような気がします……,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,70,1554,Agnes,"Goodness, this is strong, indeed. I imagine that's to do with how fresh it is.","Goodness, this is strong, indeed. I imagine that's to<br/>do with how fresh it is.",アニエス,あはは……おろしたてだからか 普段よりすごく辛く感じますね……,あはは……おろしたてだからか<br/>普段よりすごく辛く感じますね……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,70,1555,Agnes,"It's acidic at first, but the aftertaste is quite pleasant. I can see the appeal, it's just an...acquired taste.","It's acidic at first, but the aftertaste is quite pleasant.<br/>I can see the appeal, it's just an...acquired taste.",アニエス,どこか酸味があって、後味も爽やかですから。 慣れたら美味しく頂けるのかもしれませんけど……,どこか酸味があって、後味も爽やかですから。<br/>慣れたら美味しく頂けるのかもしれませんけど……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,70,1556,Van,"Heh. Yep, it's a very mature flavor. Not for the faint of heart, but once you try it, it hooks you.","Heh. Yep, it's a very mature flavor. Not for the faint<br/>of heart, but once you try it, it hooks you.",ヴァン,クク、まあそれが大人の味ってヤツだ。 この独特な辛さがクセになるんだよ。,クク、まあそれが大人の味ってヤツだ。<br/>この独特な辛さがクセになるんだよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,70,1557,Van,"You don't like it, though, that ain't a problem. You can just have it as is, instead—the buckwheat's plenty flavorful on its own.","You don't like it, though, that ain't a problem.<br/>You can just have it as is, instead—the buckwheat's<br/>plenty flavorful on its own.",ヴァン,ま、後は水でも飲んで無理せずに食べるといいさ。 蕎麦の実の甘さを味わうのもオツな食べ方だからな。,ま、後は水でも飲んで無理せずに食べるといいさ。<br/>蕎麦の実の甘さを味わうのもオツな食べ方だからな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,70,1558,Ferry,Ugh... Why do I feel like I just lost a fight...?,Ugh... Why do I feel like I just lost a fight...?,フェリ,うーん、なんだか悔しいです……,うーん、なんだか悔しいです……,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,70,1559,Agnes,"Van is...quite the seasoned eater, isn't he? There's something admirable about that.","Van is...quite the seasoned eater, isn't he?<br/>There's something admirable about that.",アニエス,いつかヴァンさんみたいに 食べられるようになりたいですね。,いつかヴァンさんみたいに<br/>食べられるようになりたいですね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,70,1560,　,"Appetites thoroughly whetted, the group made quick work of their soba noodles.","Appetites thoroughly whetted, the group made quick<br/>work of their soba noodles.",　,こうしてヴァンたちは蕎麦切りに舌鼓を打ち── 全員が美味しく完食したのだった。,<C1>こうしてヴァンたちは蕎麦切りに舌鼓を打ち──<br/>全員が美味しく完食したのだった。,,
t0000,70,1561,Giovanna,Thank you all so much! I'm glad I was able to do the recipe justice.,Thank you all so much! I'm glad I was able to do the<br/>recipe justice.,ジョバンナ,みんな本当にありがとう、 おかげで次からは美味しく作れそうよ。,みんな本当にありがとう、<br/>おかげで次からは美味しく作れそうよ。,,
t0000,70,1562,Giovanna,"Now I just need to practice it, so that come festival time, they'll be even tastier!","Now I just need to practice it, so that come festival<br/>time, they'll be even tastier!",ジョバンナ,これから腕を磨いて、収穫祭には とびっきりの物を振舞わせてもらうわね！,これから腕を磨いて、収穫祭には<br/>とびっきりの物を振舞わせてもらうわね！,,
t0000,70,1563,Van,Lookin' forward to it.,Lookin' forward to it.,ヴァン,ああ、期待してるぜ。,ああ、期待してるぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,70,1564,Agnes,I'm glad I got to try Far Eastern cuisine for myself. This really was delicious!,I'm glad I got to try Far Eastern cuisine for myself.<br/>This really was delicious!,アニエス,私も極東の文化を知る事ができて勉強になりました。,私も極東の文化を知る事ができて勉強になりました。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,70,1565,Ferry,"Thank you very much for the meal, Giovanna!","Thank you very much for the meal, Giovanna!",フェリ,改めて、ごちそうさまでしたっ！,改めて、ごちそうさまでしたっ！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,71,1566,,Quest Feasts from the East completed!,Quest Feasts from the East completed!,,クエスト【蕎麦切りのレシピ】を達成した！,<C1>クエスト【<C2>蕎麦切りのレシピ<C1>】を達成した！,,
t0000,71,1567,,Earned,Earned,,ＳＰが上がった。,ＳＰが<C2><C0>上がった。,,
t0000,71,1568,,Received,Received,,報酬としてミラの振り込みを確認した。,報酬として<C2><C0>ミラの振り込みを確認した。,,
t0000,72,1569,Male voice,"Th-Thief! THIEF! He stole my bike, the bastard!","Th-Thief! THIEF! He stole my bike, the bastard!",男性の声,ど、泥棒だ──っ！　僕の自転車がっ！,ど、泥棒だ──っ！　僕の自転車がっ！,,
t0000,72,1570,Agnes,Are you all right?!,Are you all right?!,アニエス,大丈夫ですか……！？,大丈夫ですか……！？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,72,1571,Kyle,"Y-Yeah, I'm okay, just... This guy came walking up to me just now. Middle-aged, but I couldn't really catch his face.","Y-Yeah, I'm okay, just... This guy came walking up to<br/>me just now. Middle-aged, but I couldn't really catch<br/>his face.",カイル,ええと、さっきよく分からない 中年の男がやって来て……！,ええと、さっきよく分からない<br/>中年の男がやって来て……！,,
t0000,72,1572,Kyle,"He muttered something about needing to 'get away in a hurry,' and then he just...he nicked my bike!","He muttered something about needing to 'get away in<br/>a hurry,' and then he just...he nicked my bike!",カイル,『急いで逃げねえと』とか何とか言って、 僕の自転車を盗んで行ったんだ……！,『急いで逃げねえと』とか何とか言って、<br/>僕の自転車を盗んで行ったんだ……！,,
t0000,72,1573,Kyle,Son of a... It's more than a bike to me! He's gonna pay for this!,Son of a... It's more than a bike to me! He's gonna<br/>pay for this!,カイル,ううっ……どうしよう、 大事にしてた自転車なのに……！,ううっ……どうしよう、<br/>大事にしてた自転車なのに……！,,
t0000,72,1574,Agnes,"That's just incorrigible...! Van, we should give chase!","That's just incorrigible...! Van, we should give chase!",アニエス,大変です、それならすぐに 追いかけないと……！,大変です、それならすぐに<br/>追いかけないと……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,72,1575,Ferry,But wait. Wouldn't this count as a job? Do we need to get an agreement first?,But wait. Wouldn't this count as a job? Do we need<br/>to get an agreement first?,フェリ,あっ、でも依頼は受けてませんよね。 どうしましょうかヴァンさん？,あっ、でも依頼は受けてませんよね。<br/>どうしましょうかヴァンさん？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,72,1576,Van,Normally this'd be police work... Normally.,Normally this'd be police work... Normally.,ヴァン,こういうのは普通、警察の仕事だろ。 と言いたい所だが……,こういうのは普通、警察の仕事だろ。<br/>と言いたい所だが……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,72,1577,Van,"But who knows how long their response time might be. We're right here, and they're not.","But who knows how long their response time<br/>might be. We're right here, and they're not.",ヴァン,駐在所がすぐそことはいえ、 暢気に到着を待ってる訳にもいかねえか。,駐在所がすぐそことはいえ、<br/>暢気に到着を待ってる訳にもいかねえか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,72,1578,Van,Yo. Got a sec? We're a group called Arkride Solutions.,Yo. Got a sec? We're a group called<br/>Arkride Solutions.,ヴァン,オイ、そこのアンタ。 俺達は《アークライド解決事務所》っつうモンだ。,オイ、そこのアンタ。<br/>俺達は《アークライド解決事務所》っつうモンだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,72,1579,Van,"I can get your bike back, for a price.","I can get your bike back, for a price.",ヴァン,依頼料を払うってんなら、 自転車を取り返して来てやってもいいぜ？,依頼料を払うってんなら、<br/>自転車を取り返して来てやってもいいぜ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,72,1580,Kyle,Er... What kind of price...?,Er... What kind of price...?,カイル,い、依頼だって……？,い、依頼だって……？,,
t0000,72,1581,Kyle,"Oh! You're the ones who saved the bus from those monsters, aren't you...?","Oh! You're the ones who saved the bus from those<br/>monsters, aren't you...?",カイル,あっ、そういえば皆さんは確か 魔獣からバスを守ったっていう、あの……？,あっ、そういえば皆さんは確か<br/>魔獣からバスを守ったっていう、あの……？,,
t0000,72,1582,Kyle,"Then...yes, please! I'll hire you.","Then...yes, please! I'll hire you.",カイル,分かったよ── どうか依頼させてくれないかな。,分かったよ──<br/>どうか依頼させてくれないかな。,,
t0000,72,1583,Kyle,That bike means the world to me—we've crisscrossed the whole country together on my fishing trips.,That bike means the world to me—we've crisscrossed<br/>the whole country together on my fishing trips.,カイル,あの自転車は、一緒に釣り場を巡って来た かけがえのない僕の相棒なんだ。,あの自転車は、一緒に釣り場を巡って来た<br/>かけがえのない僕の相棒なんだ。,,
t0000,72,1584,Kyle,"If you can catch up to him and get it back, then I'll...","If you can catch up to him and get it back, then I'll...",カイル,まだ間に合うなら、 自転車を取り返してほしい……！,まだ間に合うなら、<br/>自転車を取り返してほしい……！,,
t0000,72,1585,Kyle,"I'll pay you whatever you want! I don't have much, but I won't have ANYTHING without my bike!","I'll pay you whatever you want! I don't have much,<br/>but I won't have ANYTHING without my bike!",カイル,あんまり手持ちは無いけど、 ちゃんと金（ミラ）は払うからさ……！,あんまり手持ちは無いけど、<br/>ちゃんと金（ミラ）は払うからさ……！,,
t0000,72,1586,Agnes,"Let's, then!","Let's, then!",アニエス,交渉成立、ですね！,交渉成立、ですね！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,72,1587,Van,"Well, heh. Was thinkin' about scourin' the highway, anyway. Convenient little excuse we've got here.","Well, heh. Was thinkin' about scourin' the<br/>highway, anyway. Convenient little excuse we've<br/>got here.",ヴァン,ハッ……ま、いずれにせよ街道方面も 調査しに行きたいと思ってたしな。,ハッ……ま、いずれにせよ街道方面も<br/>調査しに行きたいと思ってたしな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,72,1588,Van,"Let's hit the road, gang! Might still be able to catch him on foot.","Let's hit the road, gang! Might still be able to catch<br/>him on foot.",ヴァン,それじゃ早速、街道に向かうぞ。 今なら足で追いかけた方が早いだろ。,それじゃ早速、街道に向かうぞ。<br/>今なら足で追いかけた方が早いだろ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,72,1589,Ferry,Okay!,Okay!,フェリ,了解（ウーラ）！,了解（ウーラ）！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,72,1590,Agnes,Let's be off!,Let's be off!,アニエス,早速向かいましょう！,早速向かいましょう！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,73,1591,,Quest A Burgled Bicycle started!,Quest A Burgled Bicycle started!,,クエスト【盗まれた自転車の奪還】を開始した！,<C1>クエスト【<C2>盗まれた自転車の奪還<C1>】を開始した！,,
t0000,74,1592,Kent,"It'll be okay, Annie...","It'll be okay, Annie...",ケント,元気だしてよ、姉ちゃん……,元気だしてよ、姉ちゃん……,,
t0000,74,1593,Kent,I just know Lashkar will find him! He has to!,I just know Lashkar will find him! He has to!,ケント,きっとラシュカルお兄ちゃんが 何とかしてくれるって……！,きっとラシュカルお兄ちゃんが<br/>何とかしてくれるって……！,,
t0000,74,1594,Annie,"Yeah... I know, I just...","Yeah... I know, I just...",アニー,うん……分かってるけど……,うん……分かってるけど……,,
t0000,74,1595,Ferry,Hmm? What's wrong? Are you okay?,Hmm? What's wrong? Are you okay?,フェリ,わっ、どうしたんですか？ 悲しい事でもあったんでしょうか……？,わっ、どうしたんですか？<br/>悲しい事でもあったんでしょうか……？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,74,1596,Kent,Nero's gone missing...,Nero's gone missing...,ケント,あのね、ネロがいなくなっちゃったんだ……,あのね、ネロがいなくなっちゃったんだ……,,
t0000,74,1597,Agnes,Who is Nero?,Who is Nero?,アニエス,ネロさん、ですか……？,ネロさん、ですか……？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,74,1598,Annie,"Our kitty... He's gray, and he has these huge, round eyes.","Our kitty... He's gray, and he has these huge,<br/>round eyes.",アニー,ネロはウチで飼ってるネコの名前なの。 グレーの縞猫で、目がクリクリで可愛いんだよ。,ネロはウチで飼ってるネコの名前なの。<br/>グレーの縞猫で、目がクリクリで可愛いんだよ。,,
t0000,74,1599,Annie,"We went out for a walk, but he ran off somewhere, and he hasn't come back...","We went out for a walk, but he ran off somewhere,<br/>and he hasn't come back...",アニー,今日の昼間までは一緒にいたんだけど…… どこかに行っちゃったきり帰って来ないの……,今日の昼間までは一緒にいたんだけど……<br/>どこかに行っちゃったきり帰って来ないの……,,
t0000,74,1600,Kent,He's always back by now... I hope he didn't get into trouble...,He's always back by now... I hope he didn't get<br/>into trouble...,ケント,何があってもこの時間には 必ず家に帰って来てたのに……,何があってもこの時間には<br/>必ず家に帰って来てたのに……,,
t0000,74,1601,Agnes,I can understand why you're worried... I hope he didn't stray too far.,I can understand why you're worried... I hope he<br/>didn't stray too far.,アニエス,それは心配ですね…… 村から出ていないと良いんですけど。,それは心配ですね……<br/>村から出ていないと良いんですけど。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t0000,74,1602,Van,"Makes sense that he'd wanna roam around, but still. The outside ain't so safe anymore.","Makes sense that he'd wanna roam around, but still.<br/>The outside ain't so safe anymore.",ヴァン,たまにはそんな日もあるんじゃねえか、 と言いたい所だが。,たまにはそんな日もあるんじゃねえか、<br/>と言いたい所だが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,74,1603,Van,You got any ideas where he mighta gone?,You got any ideas where he mighta gone?,ヴァン,猫が家出しちまった理由に 心当たりはねえのか？,猫が家出しちまった理由に<br/>心当たりはねえのか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,74,1604,Annie,Umm...,Umm...,アニー,そういえば……,そういえば……,,
t0000,74,1605,Annie,"Well, today, he was acting really funny.","Well, today, he was acting really funny.",アニー,最近──というか、 今日もずっと様子がおかしかったんです。,最近──というか、<br/>今日もずっと様子がおかしかったんです。,,
t0000,74,1606,Annie,"His hair was standing up on its own, like he was scared of something... I couldn't get him to relax.","His hair was standing up on its own, like he was<br/>scared of something... I couldn't get him to relax.",アニー,毛を逆立てたり、落ち着きが無かったりして…… なんだか怖がってるみたいでした。,毛を逆立てたり、落ち着きが無かったりして……<br/>なんだか怖がってるみたいでした。,,
t0000,74,1607,Kent,"Yeah, he was really on edge. I dunno why, though...","Yeah, he was really on edge. I dunno why, though...",ケント,うん、ずっとソワソワしてたよね。 どうしてなのかは分からないけど……,うん、ずっとソワソワしてたよね。<br/>どうしてなのかは分からないけど……,,
t0000,74,1608,Kent,"Man, I'm sorry, Annie. I should've listened to you and come back home sooner...","Man, I'm sorry, Annie. I should've listened to you<br/>and come back home sooner...",ケント,はぁ……お姉ちゃんの言う通り もっと早く家にネロを帰してればこんな事には……,はぁ……お姉ちゃんの言う通り<br/>もっと早く家にネロを帰してればこんな事には……,,
t0000,74,1609,Annie,"It's okay, Kent... It's not your fault.","It's okay, Kent... It's not your fault.",アニー,ううん、ケントのせいじゃないよ。,ううん、ケントのせいじゃないよ。,,
t0000,74,1610,Annie,I should've just brought him back inside...,I should've just brought him back inside...,アニー,様子がおかしいのは分かってたのに、 わたしも何もしてあげられなかったし……,様子がおかしいのは分かってたのに、<br/>わたしも何もしてあげられなかったし……,,
t0000,74,1611,Van,"So kitty got spooked and ran off, is that right? (That's...interesting.)","So kitty got spooked and ran off, is that right?<br/>(That's...interesting.)",ヴァン,とにかく猫は妙に怯えた様子だったつう事か。 （少し引っかかるな……）,とにかく猫は妙に怯えた様子だったつう事か。<br/>（少し引っかかるな……）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,74,1612,Kent,"Yeah! Can you help us look for Nero, mister?","Yeah! Can you help us look for Nero, mister?",ケント,そうだ、お兄ちゃん達も 一緒にネロを探してくれない！？,そうだ、お兄ちゃん達も<br/>一緒にネロを探してくれない！？,,
t0000,74,1613,Annie,"Lashkar's looking, too, but he could really use your help!","Lashkar's looking, too, but he could really use<br/>your help!",アニー,ラシュカル君が探してくれてるけど、 手伝ってくれると助かりますっ……！,ラシュカル君が探してくれてるけど、<br/>手伝ってくれると助かりますっ……！,,
t0000,74,1614,Ferry,"I wanna help them, Van... Can we?","I wanna help them, Van... Can we?",フェリ,どうしましょう、ヴァンさん。 手伝ってあげたいですけど……,どうしましょう、ヴァンさん。<br/>手伝ってあげたいですけど……,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t0000,74,1615,Van,"Yeah, that's a problem...","Yeah, that's a problem...",ヴァン,そうだな……,そうだな……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t0000,74,1616,Annie,"My cat, Nero... He's gone missing.","My cat, Nero... He's gone missing.",アニー,ネコのネロがいなくなっちゃったの……,ネコのネロがいなくなっちゃったの……,,
