gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
t1000,1,1,CHR_THIS,These settings are for checking mob placement during day/evening/night. Remove these once they are no longer needed.,These settings are for checking mob placement<br/>during day/evening/night. Remove these once they<br/>are no longer needed.,CHR_THIS,昼・夕・夜のモブ配置確認用です。 ※不要になりましたら削除をお願いいたします。,昼・夕・夜のモブ配置確認用です。<br/>※不要になりましたら削除をお願いいたします。,,
t1000,60,1273,Bracer Shaolin,I can't believe I was fooled by this old coot.,I can't believe I was fooled by this old coot.,遊撃士シャオリン,一瞬でも信じてしまった 自分が恥ずかしいよ。,一瞬でも信じてしまった<br/>自分が恥ずかしいよ。,,
t1000,60,1274,Agnes,Ahaha...,Ahaha...,アニエス,あはは……,あはは……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,60,1275,Ferry,He got me again. I can't believe it...,He got me again. I can't believe it...,フェリ,また騙される所でした……,また騙される所でした……,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1000,60,1276,Van,This guy's a character.,This guy's a character.,ヴァン,本当に元気な爺さんだ。,本当に元気な爺さんだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,60,1277,Van,You sure you don't want a cut? The 50-50 offer's still on the table.,You sure you don't want a cut? The 50-50 offer's still<br/>on the table.,ヴァン,アンタの分の報酬、本当になくていいのか？ 俺は半分ずつ分けるつもりだが。,アンタの分の報酬、本当になくていいのか？<br/>俺は半分ずつ分けるつもりだが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,60,1278,Bracer Shaolin,"I know, but I want you guys to have it all.","I know, but I want you guys to have it all.",遊撃士シャオリン,ううん、貴方たちが全部もらうべきね。,ううん、貴方たちが全部もらうべきね。,,
t1000,60,1279,Bracer Shaolin,"I feel like I've already got my share, anyway.","I feel like I've already got my share, anyway.",遊撃士シャオリン,ちゃんと遊撃士として 依頼を受けたわけじゃないしね。,ちゃんと遊撃士として<br/>依頼を受けたわけじゃないしね。,,
t1000,60,1280,Bracer Shaolin,This helped me discover a new way to spread the true Gekka throughout the world.,This helped me discover a new way to spread the true<br/>Gekka throughout the world.,遊撃士シャオリン,それに、あんな風に武術を広めることも できるんだって分かったし収穫は十分よ。,それに、あんな風に武術を広めることも<br/>できるんだって分かったし収穫は十分よ。,,
t1000,60,1281,Bracer Shaolin,"And as a bonus, I got to learn about all of you guys.","And as a bonus, I got to learn about all of you guys.",遊撃士シャオリン,それと、貴方たちのこともね。,それと、貴方たちのこともね。,,
t1000,60,1282,Agnes,Huh? What'd you learn about Feri and me?,Huh? What'd you learn about Feri and me?,アニエス,貴方たち…… ヴァンさんだけではなくですか？,貴方たち……<br/>ヴァンさんだけではなくですか？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t1000,60,1283,Bracer Shaolin,A few things.,A few things.,遊撃士シャオリン,うん、実は裏解決屋を手伝うのは ちょっとどうかと思ってたんだけど。,うん、実は裏解決屋を手伝うのは<br/>ちょっとどうかと思ってたんだけど。,,
t1000,60,1284,Bracer Shaolin,The biggest one being that you're exactly as you look: a couple of good kids.,The biggest one being that you're exactly as you look:<br/>a couple of good kids.,遊撃士シャオリン,見た目通り、いい子たちだったよ。,見た目通り、いい子たちだったよ。,,
t1000,60,1285,Ferry,Aww...,Aww...,フェリ,えへへ、そうですか？,えへへ、そうですか？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t1000,60,1286,Bracer Shaolin,"As for you, spriggan, I wrote you off as a shady person at first glance, which is part of why I was hesitant to work with you initially.","As for you, spriggan, I wrote you off as a shady<br/>person at first glance, which is part of why I was<br/>hesitant to work with you initially.",遊撃士シャオリン,そして裏解決屋、貴方のことも 最初は胡散臭く思ってたけど──,そして裏解決屋、貴方のことも<br/>最初は胡散臭く思ってたけど──,,
t1000,60,1287,Bracer Shaolin,"But I shouldn't judge a book by its cover. I can tell you're diligent and disciplined, given how polished your Kunlun forms were.","But I shouldn't judge a book by its cover. I can tell<br/>you're diligent and disciplined, given how polished<br/>your Kunlun forms were.",遊撃士シャオリン,あの見事な崑崙の技、長年真摯な鍛錬を積まないと とても至れるとは思えないものね。,あの見事な崑崙の技、長年真摯な鍛錬を積まないと<br/>とても至れるとは思えないものね。,,
t1000,60,1288,Bracer Shaolin,I now understand why Zin trusts you so much.,I now understand why Zin trusts you so much.,遊撃士シャオリン,ジンさんが信頼したのも頷けるよ。,ジンさんが信頼したのも頷けるよ。,,
t1000,60,1289,Van,Think you got the wrong idea about me. I just had a good master who drilled those forms into me.,Think you got the wrong idea about me. I just had a<br/>good master who drilled those forms into me.,ヴァン,……そんな大層なもんじゃねえよ、 単に良い師に恵まれただけだ。,……そんな大層なもんじゃねえよ、<br/>単に良い師に恵まれただけだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,60,1290,Van,"Won't complain about you havin' a better impression of us, though.","Won't complain about you havin' a better impression<br/>of us, though.",ヴァン,ま、アンタが少しは信頼してくれたなら、 俺たちとしても色々とやりやすいがな。,ま、アンタが少しは信頼してくれたなら、<br/>俺たちとしても色々とやりやすいがな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,60,1291,Bracer Shaolin,"Heehee. Let's just leave it at that, then.","Heehee. Let's just leave it at that, then.",遊撃士シャオリン,ふふ、そういうことにしておくよ。,ふふ、そういうことにしておくよ。,,
t1000,61,1292,,Quest Substitute Sensei completed!,Quest Substitute Sensei completed!,,クエスト【健やかなる武芸指導】を達成した！,<C1>クエスト【<C2>健やかなる武芸指導<C1>】を達成した！,,
t1000,61,1293,,Earned,Earned,,ＳＰが上がった。,ＳＰが<C2><C0>上がった。,,
t1000,61,1294,,Received,Received,,報酬としてミラの振り込みを確認した。,報酬として<C2><C0>ミラの振り込みを確認した。,,
t1000,62,1295,Aaron,"So, where we headed?","So, where we headed?",アーロン,で、どこで聞き込みするんだ？,で、どこで聞き込みするんだ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,62,1296,Van,To the Kowloon Hotel. I wanna ask the receptionist there some questions.,To the Kowloon Hotel. I wanna ask the receptionist<br/>there some questions.,ヴァン,まずはストレートに 九龍ホテルの受付だな。,まずはストレートに<br/>九龍ホテルの受付だな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,62,1297,Van,I should be able to get plenty of info out of 'em since Heiyue's my client.,I should be able to get plenty of info out of 'em since<br/>Heiyue's my client.,ヴァン,仮にも黒月の依頼で来ている身だ。 何かしら情報を引き出せんだろ。,仮にも黒月の依頼で来ている身だ。<br/>何かしら情報を引き出せんだろ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,62,1298,Van,I'm sure they want this Almata mess cleaned up nice and quickly.,I'm sure they want this Almata mess cleaned up nice<br/>and quickly.,ヴァン,《Ａ》の息がかかった奴らが、黒月の 管轄（シマ）で堂々としているのも驚きだがな。,《Ａ》の息がかかった奴らが、黒月の<br/>管轄（シマ）で堂々としているのも驚きだがな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,62,1299,Aaron,They're probably kicking themselves for letting the mafia in the door. It's their fault for underestimating outsiders.,They're probably kicking themselves for letting the<br/>mafia in the door. It's their fault for<br/>underestimating outsiders.,アーロン,ま、余所者だし シンプルに舐めてんだろうな。,ま、余所者だし<br/>シンプルに舐めてんだろうな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,62,1300,Van,So we've got them to deal with as well as these cheaters.,So we've got them to deal with as well as<br/>these cheaters.,ヴァン,もう一ヶ所はそうだな……,もう一ヶ所はそうだな……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,62,1301,Van,"If they really are doin' illegal gambling, then we may need some backup.","If they really are doin' illegal gambling, then we may<br/>need some backup.",ヴァン,イカサマ師が違法なギャンブルに 手を染めてるんだとしたら──,イカサマ師が違法なギャンブルに<br/>手を染めてるんだとしたら──,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,62,1302,Van,I might call up a couple of experts I know.,I might call up a couple of experts I know.,ヴァン,“本職”にも聞いておきたい所だな。,“本職”にも聞いておきたい所だな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,62,1303,Aaron,What kinda experts we talking about?,What kinda experts we talking about?,アーロン,“本職”……？,“本職”……？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,62,1304,Van,You'll find out soon enough.,You'll find out soon enough.,ヴァン,ま、とにかく付いて来い。,ま、とにかく付いて来い。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,63,1305,Receptionist Fumin,"Welcome, Mr. Arkride.","Welcome, Mr. Arkride.",受付嬢フミン,ファン大人のお客様であり、 裏解決屋のヴァン様……,ファン大人のお客様であり、<br/>裏解決屋のヴァン様……,,
t1000,63,1306,Receptionist Fumin,"Oh, and I see Aaron is accompanying you as well.","Oh, and I see Aaron is accompanying you as well.",受付嬢フミン,まさかアーロン様までご一緒とは。,まさかアーロン様までご一緒とは。,,
t1000,63,1307,Receptionist Fumin,How may I help you two gentlemen this evening?,How may I help you two gentlemen this evening?,受付嬢フミン,フフ、ではその質問には黒月の 人間としてお答えさせて頂きますね。,フフ、ではその質問には黒月の<br/>人間としてお答えさせて頂きますね。,,
t1000,63,1308,Van,We got a few questions for Heiyue.,We got a few questions for Heiyue.,ヴァン,話が早くて助かるぜ。,話が早くて助かるぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,63,1309,Aaron,We're trying to find those damn cheaters. You know anything about them?,We're trying to find those damn cheaters. You know<br/>anything about them?,アーロン,さっそくだが、アンタたちは どこまで掴んでるんだ？,さっそくだが、アンタたちは<br/>どこまで掴んでるんだ？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,63,1310,Receptionist Fumin,"Oh, we're actually in the middle of investigating that matter as we speak.","Oh, we're actually in the middle of investigating that<br/>matter as we speak.",受付嬢フミン,そうですね、 我々もまだ調査中ではありますが。,そうですね、<br/>我々もまだ調査中ではありますが。,,
t1000,63,1311,Receptionist Fumin,"We've uncovered a few things, including the fact that the cheaters are linked to A.","We've uncovered a few things, including the fact that<br/>the cheaters are linked to A.",受付嬢フミン,イカサマ師コンビが《Ａ》と 繋がっているのは紛れもなく事実です。,イカサマ師コンビが《Ａ》と<br/>繋がっているのは紛れもなく事実です。,,
t1000,63,1312,Receptionist Fumin,I also know about the incident involving your friend. It's a good thing he avoided the worst-case scenario.,I also know about the incident involving your friend.<br/>It's a good thing he avoided the worst-case scenario.,受付嬢フミン,アーロン様のお連れ様は 何とか回避されたようですが……,アーロン様のお連れ様は<br/>何とか回避されたようですが……,,
t1000,63,1313,Receptionist Fumin,"Had he not been able to pay up, he would've been handed over to A.","Had he not been able to pay up, he would've been<br/>handed over to A.",受付嬢フミン,負け分のミラを払えなかった相手を 《Ａ》に引き渡す──,負け分のミラを払えなかった相手を<br/>《Ａ》に引き渡す──,,
t1000,63,1314,Receptionist Fumin,That's about all we know at present.,That's about all we know at present.,受付嬢フミン,その事例は確かに確認しています。,その事例は確かに確認しています。,,
t1000,63,1315,Van,Sounds like their info lines up with Syd's.,Sounds like their info lines up with Syd's.,ヴァン,……裏が取れたか。,……裏が取れたか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,63,1316,Aaron,I'm gonna make those cheating bastards pay.,I'm gonna make those cheating bastards pay.,アーロン,ケジメは付けさせる、必ずな。,ケジメは付けさせる、必ずな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,63,1317,Aaron,"Though I wouldn't have to if Heiyue would step in, but they seem content with letting them roam freely.","Though I wouldn't have to if Heiyue would step in,<br/>but they seem content with letting them roam freely.",アーロン,だが黒月も、そこまで 分かってて静観してるとはな。,だが黒月も、そこまで<br/>分かってて静観してるとはな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,63,1318,Van,If you're fine leakin' us info...,If you're fine leakin' us info...,ヴァン,だが俺たちに 情報を漏らすってことはつまり──,だが俺たちに<br/>情報を漏らすってことはつまり──,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,63,1319,Van,...then I'm gonna assume Heiyue's cool with us tackling this issue however we want.,...then I'm gonna assume Heiyue's cool with us<br/>tackling this issue however we want.,ヴァン,この件はこちらの好きにして構わない。 そういうことでいいんだな？,この件はこちらの好きにして構わない。<br/>そういうことでいいんだな？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,63,1320,Receptionist Fumin,Yes. You may deal with them as you see fit.,Yes. You may deal with them as you see fit.,受付嬢フミン,イカサマ師コンビの件に関しては そういう判断のようですね。,イカサマ師コンビの件に関しては<br/>そういう判断のようですね。,,
t1000,63,1321,Receptionist Fumin,"Those two aren't official agents of A, so they're of little concern to us.","Those two aren't official agents of A, so they're of<br/>little concern to us.",受付嬢フミン,彼らもあくまで、 正規の構成員ではないようですし。,彼らもあくまで、<br/>正規の構成員ではないようですし。,,
t1000,63,1322,Aaron,"Really, now.","Really, now.",アーロン,……なるほどな。,……なるほどな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,63,1323,Receptionist Fumin,"At present, they're relaxing in their room.","At present, they're relaxing in their room.",受付嬢フミン,ちなみに彼らは今、 部屋で寛いでいるようです。,ちなみに彼らは今、<br/>部屋で寛いでいるようです。,,
t1000,63,1324,Receptionist Fumin,Would you like me to relay a message to them?,Would you like me to relay a message to them?,受付嬢フミン,さっそくお取次ぎ致しましょうか？,さっそくお取次ぎ致しましょうか？,,
t1000,63,1325,Van,Not right now.,Not right now.,ヴァン,いや、今はまだいい。,いや、今はまだいい。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,64,1326,dirt,...Pardon? I don't know what you're talking about.,...Pardon? I don't know what you're talking about.,ダート,……一体何の話だ？,……一体何の話だ？,,
t1000,64,1327,Van,There's no need to be coy.,There's no need to be coy.,ヴァン,とぼけなくてもいいぜ。,とぼけなくてもいいぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,64,1328,Van,We already know that you're keepin' an eye on the Messeldam Trading Company.,We already know that you're keepin' an eye on the<br/>Messeldam Trading Company.,ヴァン,アンタが《メッセルダム商事》に 目を付けてるのは分かってる。,アンタが《メッセルダム商事》に<br/>目を付けてるのは分かってる。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,64,1329,Van,"I can tell you're from around here, so I've got a pretty good guess as to what your real job is. I could reveal it myself...","I can tell you're from around here, so I've got a pretty<br/>good guess as to what your real job is. I could reveal<br/>it myself...",ヴァン,どうやら煌都にも慣れていそうだ。 つまりアンタの正体は──,どうやら煌都にも慣れていそうだ。<br/>つまりアンタの正体は──,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,64,1330,Van,...but I'll let my buddy here do the honors.,...but I'll let my buddy here do the honors.,ヴァン,分かるよな？,分かるよな？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,64,1331,Aaron,Are you seriously testing me? Screw off.,Are you seriously testing me? Screw off.,アーロン,ちっ、試すような真似を……,ちっ、試すような真似を……,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1332,Aaron,"(Fine, I'll play along.)","(Fine, I'll play along.)",アーロン,（さっき言ってた“本職”か。）,（さっき言ってた“本職”か。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1333,Aaron,"(I've seen this guy around town a few times, now that I think about it.)","(I've seen this guy around town a few times, now that<br/>I think about it.)",アーロン,（そういや、このオヤジは   街で何度か見かけたこともある。）,（そういや、このオヤジは<br/>  街で何度か見かけたこともある。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1334,Aaron,(He's most likely a...),(He's most likely a...),アーロン,（可能性が高そうなのは……）,（可能性が高そうなのは……）,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1335,Aaron,(A bracer who's gone incognito to investigate Almata?),(A bracer who's gone incognito to<br/>investigate Almata?),アーロン,（遊撃士が私服、つまり身分を隠して   アルマータを調査……）,（遊撃士が私服、つまり身分を隠して<br/>  アルマータを調査……）,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1336,Aaron,"(Nah, that's outsider behavior. A local bracer wouldn't do that.)","(Nah, that's outsider behavior. A local bracer<br/>wouldn't do that.)",アーロン,（外からの応援ならともかく、   地元の遊撃士の仕事じゃねえな。）,（外からの応援ならともかく、<br/>  地元の遊撃士の仕事じゃねえな。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1337,Aaron,(Doubt they'd need to plant a spy here to get info on Almata. They can just lean on their info network.),(Doubt they'd need to plant a spy here to get info<br/>on Almata. They can just lean on their info network.),アーロン,（ハッ、黒月がアルマータのために   面倒くせえことをするわけがねえ。）,（ハッ、黒月がアルマータのために<br/>  面倒くせえことをするわけがねえ。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1338,Aaron,(It's more likely that he's a...),(It's more likely that he's a...),アーロン,（となると可能性が高いのは……）,（となると可能性が高いのは……）,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1339,Aaron,Given that you're doing a stakeout of this place...,Given that you're doing a stakeout of this place...,アーロン,張り込み、お疲れさん。,張り込み、お疲れさん。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1340,Aaron,...I'd guess that you're either a cop or a detective.,...I'd guess that you're either a cop or a detective.,アーロン,消去法だが恐らくアンタは警察…… それも捜査官だな。,消去法だが恐らくアンタは警察……<br/>それも捜査官だな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1341,Aaron,"And here I thought the Langport police were all useless, but you're out here trying to beat the stereotype. Hats off to you.","And here I thought the Langport police were all<br/>useless, but you're out here trying to beat<br/>the stereotype. Hats off to you.",アーロン,煌都の警察は黒月に出し抜かれてばっかの イメージだが、なかなか熱心じゃないか。,煌都の警察は黒月に出し抜かれてばっかの<br/>イメージだが、なかなか熱心じゃないか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1342,dirt,Shh... Keep your voices down.,Shh... Keep your voices down.,ダート,くっ…… あまり大きな声を出すんじゃない。,くっ……<br/>あまり大きな声を出すんじゃない。,,
t1000,64,1343,dirt,"If you wish to talk, follow me.","If you wish to talk, follow me.",ダート,話があるならこちらに来い。,話があるならこちらに来い。,,
t1000,64,1344,Van,"Not bad, kid.","Not bad, kid.",ヴァン,へえ、やるじゃねえか小僧。,へえ、やるじゃねえか小僧。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,64,1345,Aaron,"Don't patronize me, asshole.","Don't patronize me, asshole.",アーロン,フン、露骨に誘導しといてよく言うぜ。,フン、露骨に誘導しといてよく言うぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1346,Detective Dirt,"So, what can I do for the famous Langport prodigy and the spriggan?","So, what can I do for the famous Langport prodigy<br/>and the spriggan?",ダート捜査官,麒麟児に裏解決屋……,麒麟児に裏解決屋……,,
t1000,64,1347,Detective Dirt,Did you say you wanted information on the cheating duo?,Did you say you wanted information on the<br/>cheating duo?,ダート捜査官,例のイカサマ師コンビについて 聞きたいんだったな。,例のイカサマ師コンビについて<br/>聞きたいんだったな。,,
t1000,64,1348,Van,Yeah. All we know is that they're connected to A— but apparently they aren't official members.,Yeah. All we know is that they're connected to A—<br/>but apparently they aren't official members.,ヴァン,ああ、《Ａ》と繋がっているものの 正規の構成員じゃないみたいだが……,ああ、《Ａ》と繋がっているものの<br/>正規の構成員じゃないみたいだが……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,64,1349,Van,Yeah. All we know is that they're connected to A.,Yeah. All we know is that they're connected to A.,ヴァン,ああ、《Ａ》と繋がってることまでは 分かっているんだがな。,ああ、《Ａ》と繋がってることまでは<br/>分かっているんだがな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,64,1350,Aaron,Got anything else for us?,Got anything else for us?,アーロン,そっちは何か掴んでんのかよ。,そっちは何か掴んでんのかよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1351,Detective Dirt,"I do. Our primary target is A, so I don't mind divulging this information.","I do. Our primary target is A, so I don't mind<br/>divulging this information.",ダート捜査官,こちらもあくまで本命は《Ａ》だからな。 特別に教えてやる。,こちらもあくまで本命は《Ａ》だからな。<br/>特別に教えてやる。,,
t1000,64,1352,Detective Dirt,"Like you said, they aren't official members of A.","Like you said, they aren't official members of A.",ダート捜査官,確かに奴らは正規の構成員ではない。,確かに奴らは正規の構成員ではない。,,
t1000,64,1353,Detective Dirt,The two of them and the part-time gangsters have only just been hired.,The two of them and the part-time gangsters have<br/>only just been hired.,ダート捜査官,バイトの半グレたちと同じく、 ただの雇われだ。,バイトの半グレたちと同じく、<br/>ただの雇われだ。,,
t1000,64,1354,Detective Dirt,They aren't official members of A.,They aren't official members of A.,ダート捜査官,奴らは正規の構成員ではない。,奴らは正規の構成員ではない。,,
t1000,64,1355,Detective Dirt,The two of them and the part-time gangsters have only just been hired.,The two of them and the part-time gangsters have<br/>only just been hired.,ダート捜査官,バイトの半グレたちと同じく、 ただの雇われだ。,バイトの半グレたちと同じく、<br/>ただの雇われだ。,,
t1000,64,1356,Detective Dirt,Samson and Richie have made a splash in the gambling scene.,Samson and Richie have made a splash in the<br/>gambling scene.,ダート捜査官,サンソンとリッチー……,サンソンとリッチー……,,
t1000,64,1357,Detective Dirt,They caused quite a stir back in Messeldam.,They caused quite a stir back in Messeldam.,ダート捜査官,元々メッセルダムでは、そこそこ 名の知られていた賭博師のようだが。,元々メッセルダムでは、そこそこ<br/>名の知られていた賭博師のようだが。,,
t1000,64,1358,Detective Dirt,"Unfortunately for them, they pressed their luck. They set their sights on swindling A out of their money, and they paid the price for it.","Unfortunately for them, they pressed their luck.<br/>They set their sights on swindling A out of their<br/>money, and they paid the price for it.",ダート捜査官,最近、《Ａ》相手に揉め事を起こして 軍門に下ったみたいだな。,最近、《Ａ》相手に揉め事を起こして<br/>軍門に下ったみたいだな。,,
t1000,64,1359,Detective Dirt,"They were collared and put on tight leashes. The two were given jaeger dropout bodyguards, but otherwise, they're being treated like dogs.","They were collared and put on tight leashes. The two<br/>were given jaeger dropout bodyguards, but otherwise,<br/>they're being treated like dogs.",ダート捜査官,猟兵崩れを護衛に雇ってはいるが、 だからと言って厚遇されてる様子もない。,猟兵崩れを護衛に雇ってはいるが、<br/>だからと言って厚遇されてる様子もない。,,
t1000,64,1360,Detective Dirt,"To A, they are on the same level as the part-time gangsters.","To A, they are on the same level as the<br/>part-time gangsters.",ダート捜査官,はっきり言って、立場的には バイトの半グレとさほど変わらないだろう。,はっきり言って、立場的には<br/>バイトの半グレとさほど変わらないだろう。,,
t1000,64,1361,Van,"Well, ain't that convenient.","Well, ain't that convenient.",ヴァン,なるほど、そいつは都合がいいな。,なるほど、そいつは都合がいいな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,64,1362,Aaron,"So in other words, they're expendable—which means we can bring them down without fear of retaliation.","So in other words, they're expendable—which means<br/>we can bring them down without fear of retaliation.",アーロン,要は使い捨てのコマ、 締めちまっても大ごとにならなさそうだ。,要は使い捨てのコマ、<br/>締めちまっても大ごとにならなさそうだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1363,Detective Dirt,Huh? What are you two plotting?,Huh? What are you two plotting?,ダート捜査官,って、お前たち、一体何をするつもりだ。,って、お前たち、一体何をするつもりだ。,,
t1000,64,1364,Van,Nothin'. He's just messin' with you.,Nothin'. He's just messin' with you.,ヴァン,ああ、こいつの言ったことは 気にしないでくれ。,ああ、こいつの言ったことは<br/>気にしないでくれ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,64,1365,Van,We're gonna resolve this nice and peacefully.,We're gonna resolve this nice and peacefully.,ヴァン,あくまで穏便に済ませるつもりだからよ。,あくまで穏便に済ませるつもりだからよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,64,1366,Aaron,"Yeah, what he said.","Yeah, what he said.",アーロン,ま、そーゆーことで。,ま、そーゆーことで。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1367,Aaron,Thanks for the info! ♪,Thanks for the info! ♪,アーロン,情報提供、あんがとな♪,情報提供、あんがとな♪,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,64,1368,Detective Dirt,"...Right. Anyway, just stay out of our way from here on.","...Right. Anyway, just stay out of our way from<br/>here on.",ダート捜査官,……まあいい、 とにかく警察沙汰にはするなよ。,……まあいい、<br/>とにかく警察沙汰にはするなよ。,,
t1000,65,1369,Aaron,"So, what's the plan?","So, what's the plan?",アーロン,さて、これからどうすんだオッサン。,さて、これからどうすんだオッサン。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,65,1370,Aaron,We gonna bust into their hotel room and rip them a new asshole?,We gonna bust into their hotel room and rip them a<br/>new asshole?,アーロン,ホテルに乗り込んで 締め上げるっつうなら力は貸すが。,ホテルに乗り込んで<br/>締め上げるっつうなら力は貸すが。,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
t1000,65,1371,Van,You wish.,You wish.,ヴァン,……今それだけ派手に騒いでみろ。,……今それだけ派手に騒いでみろ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,65,1372,Van,"That'd just leave a big ol' mess for Heiyue to clean up, and I'd rather not be indebted to Heiyue.","That'd just leave a big ol' mess for Heiyue to clean up,<br/>and I'd rather not be indebted to Heiyue.",ヴァン,場を収めるために、黒月にデカイ借りを 作ることになるのは明白だ。,場を収めるために、黒月にデカイ借りを<br/>作ることになるのは明白だ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,65,1373,Van,It'd also make it harder for me to move around freely.,It'd also make it harder for me to move around freely.,ヴァン,そうなると、 俺は身動きが取りづらくなるんでな。,そうなると、<br/>俺は身動きが取りづらくなるんでな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,65,1374,Van,"I got a better idea. Instead of fightin' with fists, I say we fight with cards.","I got a better idea. Instead of fightin' with fists, I say<br/>we fight with cards.",ヴァン,──ここはあえて 相手の土俵に乗る、ってのはどうだ。,──ここはあえて<br/>相手の土俵に乗る、ってのはどうだ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t1000,65,1375,Aaron,You wanna gamble with them?,You wanna gamble with them?,アーロン,相手の土俵、つまりギャンブルか？,相手の土俵、つまりギャンブルか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
